id,message,explanation,input_tokens,output_tokens,input_cost,output_cost,total_cost,일련번호,접수시간,수신시간,메시지 타입,KISA 분류,AI 분류,AI 오류,휴먼 분류,AI 모델,엑셀 업로드 일시,is_spam,spam_type,confidence
1494,"[Web발신][씨티은행]이*주고객님03/10일기준납입하실 원리금예상금액은420,200원입니다._x000D_
SMS/-","메시지는 금융 상품 관련 정보를 전달하고 있지만, 표기법 위반 사항이 있습니다. 특히 '(광고)' 표시가 누락되었고, 전송자의 명칭과 연락처가 명확하게 표시되지 않았습니다. 또한 무료 수신 거부 번호가 명확하게 표시되지 않았거나 무료임을 명시하지 않았을 가능성이 있습니다.",1925,206,0.0,0.0,0.0,116,2025-03-10 09:28:00,2025-03-10 09:04:00,SMS,결제 및 인증 코드,비스팸,,비스팸,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.9
1579,"[Web발신](광고)♥오창 랜드마크 포.스.코. THE SHARP 프레스티지 로.얄. 동.호.수. 마감 임박♥♥주변 시세 대비 1~2억 저렴한 분양가, 대장 아파트 프리미엄을 느껴보세요♥♥오시는 길 : 청원구 오동동 760♥♥ 모.델. 하우.스 구경만 해도 스타벅스 머그컵 또는 프리미엄 머그컵 포트기 지급♥(안내데스크 에서 지금 보내드린 문자를 보여주시는 고객님들에게 한하여   ""스타벅스 머그컵   또는   프리미엄 머그컵 포트기 세트""   증정 드립니다)- 로얄 동.호.수 대표 번호 문의 :              "" 1555-0958 ""- 인터넷 접수 : https://naver.me/xoHcFZYD♥ 지금 당장 받을 수 있는 프리미엄 혜택! 중도금 무이자, 시스템 에어컨 4대 무상, 발코니 확장 무상 (2000만원 이상의 무상옵션 제공)""더 샵"" 의 차별화 된 프리미엄 ♥ 지하6층 ~ 48층  30평 단일평수! ♥♥ 1.63:1 주차대수로 주차 스트레스 걱정 끝 ♥♥ 입주 때 까지 계약금 5% 끝 ♥♥ 중.도.금. 무이자 혜택 ♥♥ 오창 2차전지 특화단지 지정, 방사광 가속기등 인구 수요 기대로 수익 창출 ♥♥ 직주근접으로 실거주 최다 수요 ♥♥메가박스, 홈플러스, 호수공원 등 생활 인프라 근접 ♥♥ 단지 내 메디컬 센터 (충북대, 효성, 하나 협약 완료), 돌봄센터 운영 ♥♥오시는 길 : 청원구 오동동 760♥[친절 상담 1555 - 0958]더 샵 오.창. 프레스티지 이영일 팀장무료거부0808807614_x000D__x000D_
MMS/제목없음","이 메시지는 광고성 정보를 포함하고 있지만, 표기법 위반 사항이 명확합니다. 특히 (광고) 표시가 메시지 본문의 시작 부분이 아닌 중간에 위치하고 있으며, 업체명과 연락처 정보가 명확하게 처음에 표시되지 않았습니다. 또한, 광고 내용이 길게 이어져 있으며, 수신 거부 방법이 명확하게 끝부분에 명시되어 있지만, 표기법의 일관성과 명확성 측면에서 비준수한 부분이 있습니다. 이러한 이유로 스팸으로 분류하며, 표기법 위반 사항이 주요 이유로 작용했습니다.",2586,295,0.0,0.0,0.0,31,2025-03-10 05:07:00,2025-03-08 10:35:00,MMS,주식 및 투자,비스팸,,표기법준수,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
1193,"[Web발신][더불어민주당 광명을 지역위원회 당원결의대회 안내] 오는 3월 16일, 광명을 지역위원회 당원결의대회를 개최 합니다. 이번 대회에서는 김병주 최고위원님과 이한주 민주연구원장님을 모시고 현 정국에 대한 이해와 앞으로 민주당이 나아갈 길에 대해 이야기를 듣습니다. 당원결의대회에 꼭 참석하시어 동지들과 함께 지혜를 나누며 내란종식을 결의 합시다.○더불어민주당 광명을 지역위원회 당원결의대회 안내■일시 : 3월 16일 일요일 오후 3시■장소 : 광명시 평생학습원 1층 101호 대강당■문의 : 02-897-4101(지역사무실)_x000D_
MMS/[더불어민주당 광명을 지역위원회 당원결의","이 메시지는 특정 정당의 지역위원회에서 주최하는 당원결의대회에 대한 안내로 보입니다. 광고성이나 스팸 요소가 거의 없으며, 정당 활동과 관련된 정보를 제공하고 있어 정상적인 정치 활동 메시지로 분류됩니다. 표기법 준수 여부는 메시지의 본문에서 명확한 광고 표기법 준수를 확인할 수 있는 요소가 부족하지만, 정치적 이벤트 안내라는 맥락에서 스팸으로 분류하기는 적절하지 않습니다.",2192,231,0.0,0.0,0.0,417,2025-03-10 11:57:00,2025-03-10 11:43:00,MMS,선거 및 여론조사,비스팸,,비스팸,nbc@20250305-01,,비스팸,알 수 없음,0.95
694,"MMS 스팸신고[Web발신][KG모빌리언스] - 사용자명 :탁홍용님 - 고객번호 : 1416475804  ▶채권 마감으로 인한【상위부서 이관】전 2월 마지막【원금""특별감면""】대상자에게 안내 발송합니다.▶【원금: 206,140원 ▶감면금액: 151,000원 입금시 <채무종결>】◀탁홍용님 ■계좌: 7901-3448-0446-90 (농협)■예금주 : 케이지 모빌리언스(주)▶신용카드12개월 할부가능1. 채권반환 채무사실 통보건으로 금일 미협의 미입금시 당사 소액결제(쿠팡 옥션 카카오 배달서비스 등 ) 영구차단 및 당사규제 등 규정처리 예정 2. 본인의 개인정보(주민번호정보) 입력후  인지하에 사용한 건이며, 지속 변제촉구에도 불응하여 귀하는 【고의적인 변제거부자】로 판단. 3. 당사【카드정지 및 (대)지급 정지 진행예정】입니다.-채무금 회수를위해 미납사실관련 추심안내  지속되오니, 이하 참고하시어 불이익없도록 속히  6시전 [감면금액] 자진변제 바랍니다.▶채권자로서 정당한 권리이행중이며, 손실금 회수전까지 추심중단불가.※채권담당:  02-2018-2542 ※장기미납 대표번호: 1800-4849_x000D_
MMS/KG모빌리언스 고객센터","이 메시지는 금융 상품과 관련된 채무 감면 및 추심 안내를 포함하고 있으며, 사용자에게 즉시 변제를 요구하며 불이익을 경고하는 내용이 포함되어 있습니다. 또한, 표기법 준수에 대한 명확한 표시가 부족하며, 특히 광고성 정보의 시작 부분에 (광고) 표기가 누락되어 있어 표기법 위반 요소도 있습니다. 이러한 이유로 스팸으로 분류하며, 세부 카테고리는 금융 상품 관련 스팸으로 지정합니다.",2482,266,0.0,0.0,0.0,916,2025-03-10 16:23:00,2025-02-28 12:53:00,MMS,금융 상품,비스팸,,비스팸,nbc@20250305-01,,스팸(금융 상품),알 수 없음,0.95
1572,"[Web발신](광고)[웰컴저축은행 대출비교서비스] 모바일에서 받을 수 있는 예상한도가 나왔어요. 아래 링크를 눌러 간편하게 확인해보세요.━━━━━━━━━━━[대출한도 확인하기]▶링크 : https://abr.ge/dp3ine▶경로 : 본인인증→맞춤대출 조회하기━━━━━━━━━━━※ 예상한도는 고객님과 유사한 신용정보를 보유한 고객님의 한도를 분석하여 제공하는 것으로 대출가능 조회시점, 상환방식, 차주별 DSR 기준, 대출신청 및 심사시점의 차이에 의해 대출 제한, 대출한도가 변경될 수 있습니다.※ 웰컴저축은행(주)은 대출상품을 대리·중개하며 대출계약체결권은 소비자가 신청한 제휴 금융사에 있으며, 여신심사 등을 통한 대출계약체결권은 소비자가 신청한 금융사에서 결정합니다.※ 본 서비스 이용과 관련하여 소비자는 금융소비자보호법 제44조와 제45조에 따라 금융상품직접판매업자인 금융기관 및 금융상품판매대리중개업자인 웰컴저축은행(주)에게 손해배상을 청구할 수 있습니다.※ 본 서비스 이용을 위해 소비자가 입력한 개인정보와 신용정보는 금융상품직접판매업자인 제휴 금융사가 보유 및 관리합니다.※ 웰컴저축은행(주)은 본 서비스를 통한 대출계약, 대출？_x000D_
SMS/-","메시지는 대출 비교 서비스를 홍보하며 직접적인 대출 신청을 유도하는 링크를 포함하고 있습니다. (광고) 표기는 있지만, 전송자 명칭과 연락처가 명확하게 표시되지 않았으며, 표기법 준수에 필요한 세부 정보가 부족합니다. 또한 금융 상품 광고의 특성상 스팸으로 분류됩니다.",2447,206,0.0,0.0,0.0,38,2025-03-10 06:00:00,2025-03-06 12:30:00,MMS,대출,비스팸,,표기법준수,nbc@20250305-01,,스팸(금융 상품),알 수 없음,0.95
886,"MMS 스팸신고[Web발신]‘온라인 최저가 장보기’ 베타 테스터 모집안녕하세요, 1000만이 선택한 최저가 장보기앱 올웨이즈입니다.올웨이즈에서 앱 경험 개선을 앞두고, 그간 어디서도 경험해보지 못한 ‘온라인 최저가 장보기’를 누구보다 먼저 경험해보실 분들을 모집합니다! [베타 테스트 EVENT]- 참여 비용: 무료- 참여 대상: 장바구니 물가 걱정을 조금이라도 덜고 싶은 분이라면 누구나 - 참여 방법: 아래 링크 통해 응모 (1분 소요)- 링크: https://forms.gle/coT7wc1fuEX79Lcr5_x000D_
MMS/안녕하세요. 올웨이즈 고객센터입니다.","메시지는 온라인 서비스 앱의 베타 테스터 모집을 홍보하고 있지만, 표기법 위반 사항이 있습니다. 특히 '(광고)' 표시가 누락되어 있으며, 전송자의 명칭과 연락처가 명확하게 표시되지 않았습니다. 이러한 표기법 위반은 규정에 따라 스팸으로 분류됩니다.",2157,201,0.0,0.0,0.0,724,2025-03-10 14:53:00,2025-03-07 20:45:00,MMS,구인광고,비스팸,,스미싱,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
1233,"MMS 스팸신고[Web발신][유해차단고객센터입니다]안녕하십니까.전화번호 남기셔서 연락드렸으나 부재중이셔서 문자드립니다. 통화가능하실때 전화주시기 바랍니다.감사합니다._x000D_
MMS/null","메시지는 고객센터를 사칭하며 전화 연락을 유도하고 있습니다. (광고) 표시 없이 '유해차단고객센터'라는 명칭을 사용하여 신뢰를 얻으려는 시도가 보이며, 이는 표기법 위반에 해당합니다. 또한, 부재중 연락 후 즉시 전화 요청을 하는 것은 일반적인 고객 서비스 메시지와는 다르게 스팸성을 띱니다.",1967,220,0.0,0.0,0.0,377,2025-03-10 11:37:00,2025-03-10 11:16:00,MMS,대출,비스팸,,비스팸,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.85
270,"[Web발신](광고)최신상'셀루켓'액티브 50%사전예약 D-1lashevan.com무료수신거부0805301732_x000D_
SMS/-","메시지는 '(광고)' 표시를 사용했지만, 전송자의 명칭이 명확하지 않고, 업체명이 'lashevan.com'으로만 표기되어 있어 수신자가 어디에서 온 광고인지 명확히 인지하기 어렵습니다. 또한, 표기법 준수를 위한 필수 요소인 업체명이 본문 처음에 명확하게 기재되지 않았으며, 특수 문자나 변칙적인 표기법 사용으로 인해 표기법 위반에 해당합니다.",1927,230,0.0,0.0,0.0,1340,2025-03-10 19:49:00,2025-03-10 19:46:00,SMS,온라인 서비스 광고,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
1599,"(광고) 더후, 【 3월 혜택  종료 안내 】■ 구매 하면 할수록 더 커지는 혜택 □ 김지원이 사랑하는 에센스 1위 → 비첩 자생 에센스 50ml / 165,000원→ 1개 구매시 자생에센스 20ml + 천기단 화현 2종 키트 증정 (12만원 상당)→ 2개 구매시 자생에센스 20ml  2개 +천기단 화현 2종 키트 2개 +비첩 자윤크림 20ml 증정 + 추가 혜택♥TIP : 추가 혜택은 매장을 통해서 확인하세요.■ 더후 3월 혜택 구경하기 http://l-caremembers.com/mdm.jsp?seq=17467□ 기간 : 3월8일(토)~3월9일(일) □ 5만원 이상 구매시 플라워 캔버스백 증정□ 20/40/60/100만원 구매시 1/2/3/5만원  백화점 상품권 증정[문의] 롯데 전주점※ 기간 내 1인 1회 한정※ 기획세트, 대용량 제품 및 타 행사와 중복 증정 불가/ 조기 품절시 타 제품으로 대체 증정☎ 무료수신거부 0808635540_x000D__x000D_
MMS/(광고) 더후 3월 행사 이번주 종료","메시지는 광고성 정보를 포함하고 있지만, 표기법 위반 사항이 있습니다. 특히 '(광고)' 표시는 존재하지만, 업체명 '(더후)'가 광고 내용의 시작 부분이 아닌 중간에 위치하고 있으며, 필수 표기 요소들이 명확하게 메시지의 시작과 끝에 일관되게 표시되지 않았습니다. 또한, 무료 수신거부 번호가 명시되어 있지만, 표기법 준수를 위한 필수 요소들이 완벽하게 지켜지지 않았습니다. 이러한 이유로 표기법 위반으로 분류됩니다.",2335,268,0.0,0.0,0.0,11,2025-03-10 00:49:00,2025-03-08 11:09:00,MMS,오프라인 광고,비스팸,,표기법준수,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
1513,"MMS 스팸신고[Web발신][선거운동정보]다함께~차차차! 강화군의원 후보 기호1번 차성훈 입니다!군민과 같이! 강화의 가치를 올리겠습니다!강화의 미래를 함께 고민하고해결하겠습니다.1. 천원으로 병원 앞까지 모셔다드리겠습니다!어르신 교통문제 해결하겠습니다!병원진료, 강화 곳곳을 다니시는데불편함이 없도록 하겠습니다.2. 강화 소상공인 신바람이 납니다!30여년 강화5일장을 다니며, 장사하신 부모님께 성실함을 배웠습니다.조선전집의 아들! 외포리젓갈시장 황제2호의 사위!미용실 차쌤! 다함께 차차차! 차성훈이 할 수 있습니다.3. 강화를 청년 창업 1번지 만들겠습니다.15년동안 미용업을 종사하고 있는 차성훈은 우리 강화가 청년들의보금자리가 되는데 앞장서겠습니다.우리 자식과 손주가 잘되어 강화 어르신과 부모님께 효도하고, 봉사하는 행복한 강화를 만들겠습니다.강화의 미래를 위해! 차성훈에게 힘을 실어주십시오!효도하는 강화를 위해! 차성훈의 손을 잡아주십시오!감사합니다.강화군의원 가선거구 (강화읍·교동면·송해면·하점면·양사면)민주당 기호1번 차성훈 올림* 주요경력 *- 합일초, 강화중, 덕신고 졸업- salon 차쌤 미용실 대표- 민주평화통일자문회의 자문위원(전)- 민주당 인천시당 중구강화군옹진군 청년위원장(현)- 민주당 인천시당 청년위원회 부위원장(현)- 민주당 인천시당 강화군소상공인살리기특별위원장(현)- 민주당 인천시당 강화군어업인살리기특별위원장(현)** 다함께 차차차, 차성훈 후보 후원회 안내 **- 국민 252101-04-178965(문의 : 010-3271-7240)불법수집정보 신고번호 118번수신거부 0808888489_x000D_
MMS/기호1번 차성훈! 다함께~차차차!","이 메시지는 선거 운동 정보로 분류되지만, 표기법 위반 사항이 있습니다. 특히 '(광고)' 표시가 명시적으로 포함되어 있지 않고, 전송자의 명칭과 연락처가 명확하게 표기되지 않은 부분이 있습니다. 또한, 표기법 준수를 위한 필수 요소들이 완벽하게 구현되지 않았습니다. 이러한 이유로 표기법 위반으로 분류됩니다.",2735,469,0.0,0.0,0.0,97,2025-03-10 09:05:00,2025-03-08 14:39:00,MMS,선거 및 여론조사,비스팸,,비스팸,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
937,"[Web발신][스마일페이] 결제가 완료되었습니다. 상세 내역은 스마일페이 웹/앱에서 확인해 주세요._x000D_
SMS/-","메시지는 결제 완료 알림을 전달하지만, (광고) 표기법을 준수하지 않았으며, '스마일페이 웹/앱에서 확인'이라는 문구는 사용자에게 추가적인 행동을 유도하며, 일반적인 결제 완료 알림 메시지보다 광고적 성격이 강합니다. 특히 표기법 위반 사항이 포함되어 있어 스팸으로 분류합니다.",1916,204,0.0,0.0,0.0,673,2025-03-10 14:35:00,2025-03-10 00:44:00,SMS,결제 및 인증 코드,비스팸,,비스팸,nbc@20250305-01,,스팸(결제 및 인증 코드),알 수 없음,0.95
714,"[Web발신][에스씨케이]2025년 02월급여명세서 보기 :http://insapay.kr/ebrC_x000D_
SMS/-","메시지는 급여 명세서 확인을 위한 링크를 제공하고 있지만, (광고) 표기법을 준수하지 않았습니다. 또한, 전송자 정보가 명확하지 않고, 무료 수신 거부 번호가 명시되지 않아 표기법 위반에 해당합니다.",1911,155,0.0,0.0,0.0,896,2025-03-10 16:16:00,2025-03-10 16:08:00,SMS,구인광고,비스팸,,비스팸,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
812,"[Web발신](광고) 스파크13~14~220~250모닝~300~330스타렉스12년~~700~포터~500~봉고1.2t~550~_x000D_
SMS/-","메시지는 광고성 정보를 포함하고 있지만, (광고) 표시와 함께 전송자의 명칭 및 연락처가 명확하게 제공되지 않았으며, 광고 내용이 매우 간결하고 구체적인 정보 없이 가격 범위만 나열되어 있어 표기법을 준수하지 않았습니다. 또한, 수신 거부 방법이 명확하게 제시되지 않았습니다.",1931,203,0.0,0.0,0.0,798,2025-03-10 15:23:00,2025-03-10 15:10:00,SMS,불법 도박,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
552,"[Web발신]https://buly.kr/NjNTxf 민주수호의봄을 맞는 마음으로 인사드립니다 진보당이은영올림_x000D_
SMS/-","메시지 시작 부분에 웹사이트 링크가 포함되어 있으며, 발신자 정보가 명확하지 않고, 일반적인 정치적 메시지 전달 방식과는 다르게 구성되어 있어 표기법 위반으로 판단됩니다. 특히, 발신자 정보가 부족하고 (광고) 표시나 업체명이 명시되지 않아 표기법을 준수하지 않았습니다.",1919,186,0.0,0.0,0.0,1058,2025-03-10 17:29:00,2025-03-10 17:25:00,SMS,선거 및 여론조사,스팸,,비스팸,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.9
845,"MMS 스팸신고[Web발신][Web발신] (광고)TM직영영업파트 김미영 입니다.   고객님^^ ★연락드린곳은 메리츠화재    다이렉트상담사 김미영이예요   고가의 암치료비!!!   안내차 연락드려요▶고가의 암치료비    표적치료/ 면역치료/   양성자 방사선   >>>1억5천 !!! ▶ 로봇암수술시  1천만원 !!!▶항암방사선치료시 1천만원  >>>  보험료 2만원대▶남성암1위 폐암,간암,위암시     가장 선호하는 치료법!!!   (표적 ,면역,양성자,세기조절    로봇수술)     ▶완치율 높고 부작용적음    재발,전이도 적음  ▶통원치료>>주사한방에    평균 5백~많게는 1천만원!!!▶ 표적,면역,양성자   같은 완치율높은 고가암치료      실비보장 NO !!!   건겅보험적용 NO !!!   >>>암치료비용 이젠 필수!!!건강검진 가기전에 안전벨트처럼 미리미리 준비하세요^^오늘도 행복하시고건강 하세요~~♣☎법인업무폰 010-2001-2853   담당자 김미영무료수신거부 : 080-808-8810_x000D_
MMS/(광고)메리츠화재","이 메시지는 금융 상품, 특히 암 치료 관련 보험 상품을 홍보하는 내용으로, 스팸으로 분류됩니다. 표기법 위반 사유는 다음과 같습니다:
1. (광고) 표시가 메시지 본문의 시작 부분이 아닌 중간에 위치하고 있으며, 전송자의 명칭과 연락처가 명확하게 처음에 표시되지 않았습니다.
2. 무료수신거부 번호가 메시지의 끝 부분에 명시되어 있지만, '무료'라는 명시가 명확하지 않거나 강조되지 않았습니다.
3. 광고 내용이 지나치게 강조되고 과장된 표현을 사용하여 수신자의 주의를 끌고 있으며, 이는 표기법 준수의 일부 요건을 위반합니다.",2388,332,0.0,0.0,0.0,765,2025-03-10 15:09:00,2025-03-10 10:23:00,MMS,금융 상품,비스팸,,표기법준수,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
271,"[Web발신](광고)최신상'셀루켓'액티브 50%사전예약 D-1lashevan.com무료수신거부0805301732_x000D_
SMS/-","메시지는 '(광고)' 표시를 사용했지만, 전송자의 명칭이 명확하지 않고, 업체명이 'lashevan.com'으로만 표기되어 있어 수신자가 어디에서 온 광고인지 명확히 인지하기 어렵습니다. 또한, 표기법 준수를 위한 필수 요소인 업체명이 본문 처음에 명확하게 기재되지 않았으며, 특수 문자나 변칙적인 표기법 사용으로 인해 표기법 위반에 해당합니다.",1927,230,0.0,0.0,0.0,1339,2025-03-10 19:49:00,2025-03-10 19:05:00,SMS,온라인 서비스 광고,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
1293,"MMS 스팸신고[Web발신]【(3.10일)1차 소액채권 민사소송(서울중앙지법) 접수 및 재산권 압류검토대상】▶소송대상금액 : 552,000원 (카드납부가능)▶입금전용계좌 : 우리은행 / 28516381318614※ 당일까지 미협의시(소송검토 이의제기) 없음으로 간주됩니다.▶채권자 : G a l a x ia_머니트리(주) 빌게이트▶채무자 : 강향숙님▶최종협의기일 : 3.10일 ~18:00 (1차) ▶법적 구속력 : 증권사,은행 전계좌, 급여, 퇴직금(연금포함), 자동차, 부동산, 임대차 보증금 등 재산압류 가능 여부 검토▷하기 검토 내용을 필히 숙지하시기 바랍니다. (법조치 대상 선정 시 불이익 사전고지)▷전기통신사업법 제 30조 위반(제3자 명의대여, 현금융통, 휴대폰 소액대출 등)- 누구든 전기통신 사업자가 제공하는 서비스를 타인에게 매개하거나 제공하는 것을 금지한다. (각 호의 어느 하나라도 해당하는 자는 1년 이하의 징역 또는 5천만원 이하의 벌금에 처한다)▶법조치 진행 시 불이익, 압류 대상 안내1) 채무 불이행(신용불량) 명부등재 예정- 대출 심사 부결 및 현재 진행중인 대출(주택담보, 전세대출, 신용대출) 기한이익상실 전액청구 우려- 신용카드 즉시정지 및 한도소멸 우려-2)전계좌 지급정지 (카카오뱅크, K뱅크, 토스뱅크, 기업, 신한, 우리, 농협, 국민, 하나, 새마을금고, 우체국, 지역은행 포함 등등) 압류 송출 검토▷해당 법률에 위반되는 사항이 없는 고객은 담당자와 협의시 불이익 발생없음【납부정보】- 미납원금:  552,000원  (이자 및 소송비용별도) - 가상계좌:  우리은행   28516381318614- 소송팀 매니저:   02-6949-2173- 법인휴대폰: 010-7643-7359/010-2202-4981(문자수신가능) 갤 럭 시 아 머 니 트 리 (주)_x000D_
MMS/[제목없음]","이 메시지는 법적 소송과 재산 압류를 위협하며 즉각적인 금전 납부를 요구하는 내용으로, 전형적인 피싱 및 결제 관련 스팸 메시지입니다. 특히, 소액 채권 소송과 관련된 압박적인 언어와 즉시 입금을 요구하는 계좌 정보 제공은 사용자의 긴급한 행동을 유도하려는 의도가 명확합니다. 표기법 위반 요소도 일부 포함되어 있으며, 공식적인 법적 절차를 가장하면서도 구체적인 법적 근거와 함께 금전적 압박을 가하는 방식은 스팸 메시지의 특징을 잘 보여줍니다.",2813,305,0.0,0.0,0.0,317,2025-03-10 11:03:00,2025-03-10 10:35:00,MMS,금융 상품,비스팸,,비스팸,nbc@20250305-01,,스팸(결제 및 인증 코드),알 수 없음,0.95
786,"[Web발신](광고)차홍룸(가로수길점)안녕하세요 공다은고객님 차홍룸(가로수길점) 입니다.오늘 이렇게 뜻깊은 생일을 함께 축하드릴 수 있어 기쁩니다.항상 가정의 행복과 아름다움을 함께 하길 기원하겠습니다.도움 필요하신 부분 있으시면 언제든 연락주세요♡무료수신거부:0808080665_x000D_
MMS/(광고)차홍룸(가로수길점)안녕","메시지는 광고성 정보를 명확히 표시하고 있으며 (광고)와 업체명 '(가로수길점) 차홍룸'을 본문 처음에 기재하고 있습니다. 또한 무료 수신 거부 번호를 제공하여 표기법을 준수하고 있습니다. 내용은 고객 생일 축하와 서비스 이용 문의를 위한 연락 요청으로, 스팸 요소보다는 고객 관계 관리에 초점을 맞추고 있습니다.",2052,220,0.0,0.0,0.0,824,2025-03-10 15:32:00,2025-03-10 13:30:00,MMS,오프라인 광고,비스팸,,표기법준수,nbc@20250305-01,,비스팸(표기법준수),알 수 없음,0.95
1558,"MMS 스팸신고(광고) 에이블리에서 무료로 커피 뿌리는 중! (선착순)■ 대상자 : 에이블리 휴면 회원■ 혜택 : [아메리카노] 기프티콘 무료 지급이벤트 확인하기▶ https://applink.a-bly.com/f49qn5[무료 수신거부]0808880631_x000D_
MMS/에이블리 공짜 커피 이벤트","메시지는 온라인 서비스(에이블리)의 이벤트 광고로 보이나, 표기법 위반 사항이 있습니다. 특히 '(광고)' 표시가 명확하지 않고, 업체명과 광고 내용 사이의 구분이 부족하며, 광고성 정보의 시작 부분에 명확한 광고 표시가 부족합니다. 또한, 무료 수신거부 번호가 메시지의 끝 부분에 명확하게 표시되어야 함에도 불구하고, 이 부분이 적절하게 처리되지 않았습니다. 이러한 이유로 표기법 위반으로 분류됩니다.",2010,270,0.0,0.0,0.0,52,2025-03-10 07:28:00,2025-03-07 12:18:00,MMS,온라인 서비스 광고,비스팸,,표기법준수,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
239,"[Web발신](광고)최신상'셀루켓'액티브 50%사전예약 D-1lashevan.com무료수신거부0805301732_x000D_
SMS/-","메시지는 '(광고)' 표시를 사용했지만, 전송자의 명칭이 명확하지 않고, 업체명이 'lashevan.com'으로만 표기되어 있어 수신자가 어디에서 온 광고인지 명확히 인지하기 어렵습니다. 또한, 표기법 준수를 위한 필수 요소인 업체명이 본문 처음에 명확하게 기재되지 않았으며, 특수 문자나 변칙적인 표기법 사용으로 인해 표기법 위반에 해당합니다.",1927,230,0.0,0.0,0.0,1371,2025-03-10 19:58:00,2025-03-10 19:45:00,SMS,온라인 서비스 광고,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
1023,"[Web발신]신광교클라우드시티 ☎1644-2572대표홈페이지 https://newgwanggyo-cloudcity.com/안녕하세요. 신광교클라우드시티입니다.귀하께서 사업을 하신다면 →새로운 하이앤드 비즈니스 공간을!투자를 하신다면 →소액(1천만원대)로 안정적인 장기임대수익을!→모델하우스 방문예약시 추가 특별혜택제공!→선착순 경품이벤트 진행!※이번 기회를 놓치지 마세요※Check Point▣ 계약금5%(실제 계약금 2%)▣ 계약축하금3%(페이백)▣ 중도금무이자▣ 준공시점 2029년(추가비용x)▣ 성장관리권역에 위치▣ 법인세,소득세 5년간 100%감면▣ 취득세,재산세 35%감면혜택▶주요 특징▣ 판교·광교·동탄을 잇는 핵심 입지 - 뛰어난 접근성과 비즈니스 인프라▣ 최고급 업무·연구 공간 - 쾌적한 환경과 스마트한 설계▣ 다양한 기업 지원 혜택 - 정부 지원 가능 및 각종 세제혜택▣ 고급 상업시설 및 편의시설 인접 - 임직원의 편리한 근무환경 보장성공적인 미래를 신광교 클라우드 시티와 함께 만들어가길 기대합니다.감사합니다.[신광교클라우드시티] 드림_x000D__x000D_
MMS/신광교클라우드시티","메시지는 부동산 광고로 오프라인 광고 카테고리에 속하지만, 표기법 위반 사항이 있습니다. 특히 '(Web발신)' 표기는 일반적인 광고 표기법 준수 예시와 다르게 사용되었으며, 광고 시작 부분에 명확한 '(광고)' 표시가 부족하고 업체명과 연락처의 명시가 본문 중간에 위치해 있어 표기법 A 항목을 준수하지 않았습니다. 또한 무료 수신 거부 번호가 명확하게 강조되지 않았거나 적절한 위치에 명시되지 않은 것으로 보입니다.",2457,276,0.0,0.0,0.0,587,2025-03-10 13:53:00,2025-03-08 13:28:00,MMS,주식 및 투자,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
244,"[Web발신](광고)최신상'셀루켓'액티브 50%사전예약 D-1lashevan.com무료수신거부0805301732_x000D_
SMS/-","메시지는 '(광고)' 표시를 사용했지만, 전송자의 명칭이 명확하지 않고, 업체명이 'lashevan.com'으로만 표기되어 있어 수신자가 어디에서 온 광고인지 명확히 인지하기 어렵습니다. 또한, 표기법 준수를 위한 필수 요소인 업체명이 본문 처음에 명확하게 기재되지 않았으며, 특수 문자나 변칙적인 표기법 사용으로 인해 표기법 위반에 해당합니다.",1927,230,0.0,0.0,0.0,1366,2025-03-10 19:57:00,2025-03-10 19:45:00,SMS,온라인 서비스 광고,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
